PrepTest_Number,Section_Number,Section_Type,Question_Number_in_Section,Question_ID,Question_Difficulty,Question_50_Percent_Score,LR_Question_Type,LR_Skills,RC_Passage_ID,RC_Passage_Number_in_Section,RC_Passage_Difficulty,RC_Passage_Categories,RC_Question_Categories,RC_Question_Number_in_Passage
112,4,Logical Reasoning,2,PT-112-S-4-Q-2,3.0,145.48,Main conclusion or main point,Causal Reasoning,,,,,,
112,4,Logical Reasoning,3,PT-112-S-4-Q-3,1.0,123.05,Argument Part,Eliminating Options; Link Assumption; Value Judgment,,,,,,
112,4,Logical Reasoning,4,PT-112-S-4-Q-4,1.0,132.71,Inference,Causal Reasoning,,,,,,
112,4,Logical Reasoning,5,PT-112-S-4-Q-5,3.0,149.27,Paradox - Explain,Except; Sampling,,,,,,
112,4,Logical Reasoning,6,PT-112-S-4-Q-6,3.0,142.44,Flaw,Conditional Reasoning; Eliminating Options,,,,,,
112,4,Logical Reasoning,7,PT-112-S-4-Q-7,3.0,150.91,Must be False,Conditional Reasoning,,,,,,
112,4,Logical Reasoning,8,PT-112-S-4-Q-8,2.0,138.07,Flaw,Fallacy; Link Assumption,,,,,,
112,4,Logical Reasoning,9,PT-112-S-4-Q-9,4.0,159.49,Parallel,Conditional Reasoning; Rule-Application,,,,,,
112,4,Logical Reasoning,10,PT-112-S-4-Q-10,2.0,140.12,Most Strongly Supported,Causal Reasoning; Sampling,,,,,,
112,4,Logical Reasoning,11,PT-112-S-4-Q-11,3.0,141.82,Weaken,Causal Reasoning,,,,,,
112,4,Logical Reasoning,12,PT-112-S-4-Q-12,1.0,123.52,Strengthen,Causal Reasoning,,,,,,
112,4,Logical Reasoning,13,PT-112-S-4-Q-13,2.0,140.97,Argument Part,Conditional Reasoning; Fact v. Belief v. Knowledge; Fallacy,,,,,,
112,4,Logical Reasoning,14,PT-112-S-4-Q-14,4.0,152.92,Flaw,Conditional Reasoning; Fact v. Belief v. Knowledge; Fallacy,,,,,,
112,4,Logical Reasoning,15,PT-112-S-4-Q-15,3.0,143.58,Strengthen,Link Assumption; Value Judgment,,,,,,
112,4,Logical Reasoning,16,PT-112-S-4-Q-16,4.0,159.1,Flaw,Value Judgment,,,,,,
112,4,Logical Reasoning,17,PT-112-S-4-Q-17,2.0,138.87,Weaken,Causal Reasoning; Sampling,,,,,,
112,4,Logical Reasoning,18,PT-112-S-4-Q-18,4.0,152.88,Strengthen,Conditional Reasoning; Link Assumption,,,,,,
112,4,Logical Reasoning,19,PT-112-S-4-Q-19,4.0,152.82,Necessary assumption,Link Assumption,,,,,,
112,4,Logical Reasoning,20,PT-112-S-4-Q-20,5.0,165.96,Strengthen,Conditional Reasoning; Link Assumption; Rule-Application,,,,,,
112,4,Logical Reasoning,21,PT-112-S-4-Q-21,4.0,158.01,Disagree,Causal Reasoning,,,,,,
112,4,Logical Reasoning,22,PT-112-S-4-Q-22,4.0,152.86,Most Strongly Supported,Causal Reasoning; Math,,,,,,
112,4,Logical Reasoning,23,PT-112-S-4-Q-23,3.0,144.22,Principle - Rule,Link Assumption; Rule-Application,,,,,,
112,4,Logical Reasoning,24,PT-112-S-4-Q-24,3.0,146.33,Weaken,Causal Reasoning; Net Effect,,,,,,
112,4,Logical Reasoning,25,PT-112-S-4-Q-25,4.0,154.35,Parallel Flaw,,,,,,,
113,1,Reading Comprehension,,PT-113-S-1-P-1-Q-1,3.0,146.98,,,PT-113-S-1-P-1,1,1.0,Debate; Law,Main Idea,1
113,1,Reading Comprehension,,PT-113-S-1-P-1-Q-2,1.0,129.65,,,PT-113-S-1-P-1,1,1.0,Debate; Law,Author Attitude; Inference,2
113,1,Reading Comprehension,,PT-113-S-1-P-1-Q-3,3.0,148.19,,,PT-113-S-1-P-1,1,1.0,Debate; Law,Inference; Passage Principle,3
113,1,Reading Comprehension,,PT-113-S-1-P-1-Q-4,1.0,125.27,,,PT-113-S-1-P-1,1,1.0,Debate; Law,Inference,4
113,1,Reading Comprehension,,PT-113-S-1-P-1-Q-5,3.0,141.98,,,PT-113-S-1-P-1,1,1.0,Debate; Law,Phrase Meaning,5
113,1,Reading Comprehension,,PT-113-S-1-P-1-Q-6,1.0,128.46,,,PT-113-S-1-P-1,1,1.0,Debate; Law,Inference,6
113,1,Reading Comprehension,,PT-113-S-1-P-1-Q-7,2.0,137.37,,,PT-113-S-1-P-1,1,1.0,Debate; Law,Author Viewpoint; Inference,7
113,1,Reading Comprehension,,PT-113-S-1-P-2-Q-8,1.0,130.68,,,PT-113-S-1-P-2,2,2.0,Debate; Science; Single-Topic,Main Idea,8
113,1,Reading Comprehension,,PT-113-S-1-P-2-Q-9,3.0,150.73,,,PT-113-S-1-P-2,2,2.0,Debate; Science; Single-Topic,Author Viewpoint; Inference,9
113,1,Reading Comprehension,,PT-113-S-1-P-2-Q-10,4.0,156.33,,,PT-113-S-1-P-2,2,2.0,Debate; Science; Single-Topic,Inference,10
113,1,Reading Comprehension,,PT-113-S-1-P-2-Q-11,2.0,134.8,,,PT-113-S-1-P-2,2,2.0,Debate; Science; Single-Topic,Inference; Purpose of Passage,11
113,1,Reading Comprehension,,PT-113-S-1-P-2-Q-12,1.0,125.97,,,PT-113-S-1-P-2,2,2.0,Debate; Science; Single-Topic,Purpose of Paragraph,12
113,1,Reading Comprehension,,PT-113-S-1-P-2-Q-13,4.0,157.56,,,PT-113-S-1-P-2,2,2.0,Debate; Science; Single-Topic,Phrase Meaning,13
113,1,Reading Comprehension,,PT-113-S-1-P-3-Q-14,3.0,148.98,,,PT-113-S-1-P-3,3,3.0,Art; Debate; Single-Topic,Author Viewpoint; Inference,14
113,1,Reading Comprehension,,PT-113-S-1-P-3-Q-15,5.0,165.28,,,PT-113-S-1-P-3,3,3.0,Art; Debate; Single-Topic,Inference; Other Viewpoint,15
113,1,Reading Comprehension,,PT-113-S-1-P-3-Q-16,3.0,142.44,,,PT-113-S-1-P-3,3,3.0,Art; Debate; Single-Topic,Phrase Meaning,16
113,1,Reading Comprehension,,PT-113-S-1-P-3-Q-17,4.0,153.71,,,PT-113-S-1-P-3,3,3.0,Art; Debate; Single-Topic,Purpose of Paragraph,17
113,1,Reading Comprehension,,PT-113-S-1-P-3-Q-18,2.0,136.32,,,PT-113-S-1-P-3,3,3.0,Art; Debate; Single-Topic,Inference,18
113,1,Reading Comprehension,,PT-113-S-1-P-3-Q-19,3.0,148.7,,,PT-113-S-1-P-3,3,3.0,Art; Debate; Single-Topic,Inference; Other Viewpoint,19
113,1,Reading Comprehension,,PT-113-S-1-P-3-Q-20,2.0,138.45,,,PT-113-S-1-P-3,3,3.0,Art; Debate; Single-Topic,Inference; Purpose of Passage,20
113,1,Reading Comprehension,,PT-113-S-1-P-3-Q-21,4.0,158.08,,,PT-113-S-1-P-3,3,3.0,Art; Debate; Single-Topic,Except; Inference,21
113,1,Reading Comprehension,,PT-113-S-1-P-4-Q-22,5.0,163.37,,,PT-113-S-1-P-4,4,5.0,One-Position; Science,Application,22
113,1,Reading Comprehension,,PT-113-S-1-P-4-Q-23,3.0,151.82,,,PT-113-S-1-P-4,4,5.0,One-Position; Science,PurpCtx.,23
113,1,Reading Comprehension,,PT-113-S-1-P-4-Q-24,5.0,165.62,,,PT-113-S-1-P-4,4,5.0,One-Position; Science,Author Viewpoint; Inference,24
113,1,Reading Comprehension,,PT-113-S-1-P-4-Q-25,3.0,152.21,,,PT-113-S-1-P-4,4,5.0,One-Position; Science,Structure,25
113,1,Reading Comprehension,,PT-113-S-1-P-4-Q-26,4.0,155.71,,,PT-113-S-1-P-4,4,5.0,One-Position; Science,Author Viewpoint; Inference,26
113,2,Logical Reasoning,1,PT-113-S-2-Q-1,2.0,140.53,Strengthen,Link Assumption; Rule-Application; Value Judgment,,,,,,
113,2,Logical Reasoning,2,PT-113-S-2-Q-2,2.0,140.08,Inference,Rule-Application,,,,,,
113,2,Logical Reasoning,3,PT-113-S-2-Q-3,2.0,137.79,Flaw,Conditional Reasoning,,,,,,
113,2,Logical Reasoning,4,PT-113-S-2-Q-4,2.0,138.83,Weaken,Link Assumption,,,,,,
113,2,Logical Reasoning,5,PT-113-S-2-Q-5,3.0,147.57,Sufficient assumption,Conditional Reasoning; Link Assumption,,,,,,
113,2,Logical Reasoning,6,PT-113-S-2-Q-6,1.0,133.07,Strengthen,Link Assumption,,,,,,
113,2,Logical Reasoning,7,PT-113-S-2-Q-7,3.0,141.82,Must be True,,,,,,,
113,2,Logical Reasoning,8,PT-113-S-2-Q-8,3.0,146.19,Paradox - Explain,Causal Reasoning; Except,,,,,,
113,2,Logical Reasoning,9,PT-113-S-2-Q-9,2.0,136.35,Fill in the blank; Most Strongly Supported,Causal Reasoning,,,,,,
113,2,Logical Reasoning,10,PT-113-S-2-Q-10,1.0,131.97,Method of Reasoning,Rule-Application; Sampling; Value Judgment,,,,,,
113,2,Logical Reasoning,11,PT-113-S-2-Q-11,2.0,138.15,Disagree,Rule-Application; Sampling; Value Judgment,,,,,,
113,2,Logical Reasoning,12,PT-113-S-2-Q-12,3.0,147.1,Inference,Conditional Reasoning,,,,,,
113,2,Logical Reasoning,13,PT-113-S-2-Q-13,2.0,136.34,Method of Reasoning,Causal Reasoning,,,,,,
113,2,Logical Reasoning,14,PT-113-S-2-Q-14,2.0,138.32,Weaken,Causal Reasoning; Sampling,,,,,,
113,2,Logical Reasoning,15,PT-113-S-2-Q-15,3.0,148.97,Necessary assumption,Link Assumption,,,,,,
113,2,Logical Reasoning,16,PT-113-S-2-Q-16,4.0,152.6,Flaw,Conditional Reasoning,,,,,,
113,2,Logical Reasoning,17,PT-113-S-2-Q-17,4.0,153.3,Paradox - Explain,Causal Reasoning; Except; Sampling,,,,,,
113,2,Logical Reasoning,18,PT-113-S-2-Q-18,3.0,149.45,Most Strongly Supported; Principle,Net Effect; Rule-Application,,,,,,
113,2,Logical Reasoning,19,PT-113-S-2-Q-19,5.0,161.38,Necessary assumption,Causal Reasoning,,,,,,
113,2,Logical Reasoning,20,PT-113-S-2-Q-20,4.0,155.58,Strengthen,Except,,,,,,
113,2,Logical Reasoning,21,PT-113-S-2-Q-21,4.0,155.2,Parallel Flaw,Causal Reasoning,,,,,,
113,2,Logical Reasoning,22,PT-113-S-2-Q-22,5.0,170.9,Principle - Rule,Conditional Reasoning; Link Assumption; Rule-Application,,,,,,
113,2,Logical Reasoning,23,PT-113-S-2-Q-23,4.0,159.39,Disagree,Causal Reasoning; Net Effect; Value Judgment,,,,,,
113,2,Logical Reasoning,24,PT-113-S-2-Q-24,3.0,146.25,Principle - Rule,Causal Reasoning; Net Effect; Rule-Application,,,,,,
113,2,Logical Reasoning,25,PT-113-S-2-Q-25,4.0,154.05,Flaw,Causal Reasoning; Link Assumption,,,,,,
113,2,Logical Reasoning,26,PT-113-S-2-Q-26,5.0,163.43,Parallel,Conditional Reasoning,,,,,,
113,3,Logical Reasoning,1,PT-113-S-3-Q-1,3.0,141.97,Disagree,Causal Reasoning; Value Judgment,,,,,,
113,3,Logical Reasoning,2,PT-113-S-3-Q-2,2.0,140.74,Necessary assumption,Link Assumption,,,,,,
113,3,Logical Reasoning,3,PT-113-S-3-Q-3,1.0,124.04,Flaw,Sampling,,,,,,
113,3,Logical Reasoning,4,PT-113-S-3-Q-4,3.0,141.81,Main conclusion or main point,Net Effect,,,,,,
113,3,Logical Reasoning,5,PT-113-S-3-Q-5,3.0,144.15,Strengthen,Math; Net Effect,,,,,,
113,3,Logical Reasoning,6,PT-113-S-3-Q-6,1.0,130.53,Weaken,Quantifier; Sampling,,,,,,
113,3,Logical Reasoning,7,PT-113-S-3-Q-7,3.0,143.87,Most Strongly Supported,Causal Reasoning; Value Judgment,,,,,,
113,3,Logical Reasoning,8,PT-113-S-3-Q-8,3.0,145.96,Must be False,,,,,,,
113,3,Logical Reasoning,9,PT-113-S-3-Q-9,3.0,150.22,Flaw,Causal Reasoning; Sampling,,,,,,
113,3,Logical Reasoning,10,PT-113-S-3-Q-10,3.0,147.41,Sufficient assumption,Conditional Reasoning; Link Assumption,,,,,,
113,3,Logical Reasoning,11,PT-113-S-3-Q-11,3.0,151.1,Paradox - Explain,Net Effect,,,,,,
113,3,Logical Reasoning,12,PT-113-S-3-Q-12,2.0,137.85,Argument Part,,,,,,,
113,3,Logical Reasoning,13,PT-113-S-3-Q-13,3.0,144.4,Paradox - Explain,Except,,,,,,
113,3,Logical Reasoning,14,PT-113-S-3-Q-14,3.0,151.34,Necessary assumption,Eliminating Options,,,,,,
113,3,Logical Reasoning,15,PT-113-S-3-Q-15,4.0,158.41,Must be False,Causal Reasoning; Math,,,,,,
113,3,Logical Reasoning,16,PT-113-S-3-Q-16,3.0,146.91,Weaken,Rule-Application; Value Judgment,,,,,,
113,3,Logical Reasoning,17,PT-113-S-3-Q-17,2.0,138.24,Inference,Rule-Application; Value Judgment,,,,,,
113,3,Logical Reasoning,18,PT-113-S-3-Q-18,3.0,151.69,Flaw,Link Assumption; Quantifier,,,,,,
113,3,Logical Reasoning,19,PT-113-S-3-Q-19,5.0,161.52,Weaken,Conditional Reasoning; Eliminating Options,,,,,,
113,3,Logical Reasoning,20,PT-113-S-3-Q-20,4.0,157.94,Most Strongly Supported,Value Judgment,,,,,,
113,3,Logical Reasoning,21,PT-113-S-3-Q-21,5.0,163.37,Parallel Flaw,Conditional Reasoning; Fact v. Belief v. Knowledge,,,,,,
113,3,Logical Reasoning,22,PT-113-S-3-Q-22,3.0,150.83,Principle; Principle - Rule,Fallacy; Rule-Application,,,,,,
113,3,Logical Reasoning,23,PT-113-S-3-Q-23,3.0,152.03,Parallel,Eliminating Options; Value Judgment,,,,,,
113,3,Logical Reasoning,24,PT-113-S-3-Q-24,3.0,145.46,Strengthen,Eliminating Options; Value Judgment,,,,,,
113,4,Logical Reasoning,1,PT-113-S-4-Q-1,1.0,123.48,Fill in the blank; Most Strongly Supported,Rule-Application,,,,,,
113,4,Logical Reasoning,2,PT-113-S-4-Q-2,3.0,142.86,Weaken,Causal Reasoning,,,,,,
113,4,Logical Reasoning,3,PT-113-S-4-Q-3,3.0,143.63,Most Strongly Supported,,,,,,,
113,4,Logical Reasoning,4,PT-113-S-4-Q-4,2.0,135.88,Parallel Flaw,Part v. Whole,,,,,,
113,4,Logical Reasoning,5,PT-113-S-4-Q-5,1.0,133.92,Paradox - Explain,Causal Reasoning,,,,,,
113,4,Logical Reasoning,6,PT-113-S-4-Q-6,2.0,138.39,Most Strongly Supported,,,,,,,
113,4,Logical Reasoning,7,PT-113-S-4-Q-7,1.0,125.92,Disagree,Net Effect; Value Judgment,,,,,,
113,4,Logical Reasoning,8,PT-113-S-4-Q-8,3.0,147.0,Fill in the blank; Most Strongly Supported,Conditional Reasoning,,,,,,
113,4,Logical Reasoning,9,PT-113-S-4-Q-9,3.0,144.51,Sufficient assumption,Conditional Reasoning; Link Assumption,,,,,,
113,4,Logical Reasoning,10,PT-113-S-4-Q-10,3.0,149.61,Method of Reasoning,Eliminating Options,,,,,,
113,4,Logical Reasoning,11,PT-113-S-4-Q-11,3.0,145.74,Weaken,Causal Reasoning; Eliminating Options,,,,,,
113,4,Logical Reasoning,12,PT-113-S-4-Q-12,3.0,151.47,Flaw,,,,,,,
113,4,Logical Reasoning,13,PT-113-S-4-Q-13,3.0,150.52,Strengthen,Causal Reasoning; Except,,,,,,
113,4,Logical Reasoning,14,PT-113-S-4-Q-14,3.0,148.43,Parallel,,,,,,,
113,4,Logical Reasoning,15,PT-113-S-4-Q-15,3.0,152.03,Necessary assumption,Link Assumption,,,,,,
113,4,Logical Reasoning,16,PT-113-S-4-Q-16,3.0,147.7,Flaw,Sampling,,,,,,
113,4,Logical Reasoning,17,PT-113-S-4-Q-17,5.0,166.74,Flaw,Causal Reasoning,,,,,,
113,4,Logical Reasoning,18,PT-113-S-4-Q-18,2.0,138.49,Weaken,Causal Reasoning,,,,,,
113,4,Logical Reasoning,19,PT-113-S-4-Q-19,5.0,162.34,Necessary assumption,Causal Reasoning; Link Assumption,,,,,,
113,4,Logical Reasoning,20,PT-113-S-4-Q-20,5.0,159.67,Sufficient assumption,Conditional Reasoning; Link Assumption,,,,,,
113,4,Logical Reasoning,21,PT-113-S-4-Q-21,4.0,154.89,Principle - Rule,Conditional Reasoning; Rule-Application,,,,,,
113,4,Logical Reasoning,22,PT-113-S-4-Q-22,3.0,144.83,Flaw,Conditional Reasoning; Eliminating Options,,,,,,
113,4,Logical Reasoning,23,PT-113-S-4-Q-23,2.0,137.75,Necessary assumption,Net Effect,,,,,,
113,4,Logical Reasoning,24,PT-113-S-4-Q-24,2.0,135.52,Method of Reasoning,Net Effect,,,,,,
113,4,Logical Reasoning,25,PT-113-S-4-Q-25,3.0,146.78,Strengthen,Causal Reasoning,,,,,,
114,1,Logical Reasoning,1,PT-114-S-1-Q-1,1.0,133.37,Sufficient assumption,Causal Reasoning; Link Assumption,,,,,,
114,1,Logical Reasoning,2,PT-114-S-1-Q-2,1.0,129.44,Main conclusion or main point,,,,,,,
114,1,Logical Reasoning,3,PT-114-S-1-Q-3,1.0,132.43,Strengthen,Link Assumption; Rule-Application,,,,,,
114,1,Logical Reasoning,4,PT-114-S-1-Q-4,1.0,125.08,Strengthen,Link Assumption,,,,,,
114,1,Logical Reasoning,5,PT-114-S-1-Q-5,1.0,131.2,Disagree,Net Effect; Value Judgment,,,,,,
114,1,Logical Reasoning,6,PT-114-S-1-Q-6,2.0,139.97,Flaw,Value Judgment,,,,,,
114,1,Logical Reasoning,7,PT-114-S-1-Q-7,1.0,134.47,Most Strongly Supported; Principle,Rule-Application,,,,,,
114,1,Logical Reasoning,8,PT-114-S-1-Q-8,2.0,136.54,Flaw,,,,,,,
114,1,Logical Reasoning,9,PT-114-S-1-Q-9,3.0,147.64,Paradox - Explain,Causal Reasoning,,,,,,
114,1,Logical Reasoning,10,PT-114-S-1-Q-10,5.0,162.38,Weaken,Causal Reasoning,,,,,,
114,1,Logical Reasoning,11,PT-114-S-1-Q-11,3.0,151.93,Flaw,Eliminating Options,,,,,,
114,1,Logical Reasoning,12,PT-114-S-1-Q-12,1.0,133.27,Necessary assumption,Conditional Reasoning; Link Assumption,,,,,,
114,1,Logical Reasoning,13,PT-114-S-1-Q-13,2.0,135.77,Most Strongly Supported,Causal Reasoning,,,,,,
114,1,Logical Reasoning,14,PT-114-S-1-Q-14,3.0,142.1,Necessary assumption,Link Assumption,,,,,,
114,1,Logical Reasoning,15,PT-114-S-1-Q-15,5.0,162.72,Most Strongly Supported,,,,,,,
114,1,Logical Reasoning,16,PT-114-S-1-Q-16,3.0,143.51,Parallel Flaw,Eliminating Options; Value Judgment,,,,,,
114,1,Logical Reasoning,17,PT-114-S-1-Q-17,2.0,138.89,Weaken,Causal Reasoning; Math,,,,,,
114,1,Logical Reasoning,18,PT-114-S-1-Q-18,3.0,142.34,Argument Part,Causal Reasoning; Math,,,,,,
114,1,Logical Reasoning,19,PT-114-S-1-Q-19,4.0,157.45,Fill in the blank; Most Strongly Supported,Conditional Reasoning,,,,,,
114,1,Logical Reasoning,20,PT-114-S-1-Q-20,5.0,163.9,Most Strongly Supported,Causal Reasoning; Conditional Reasoning,,,,,,
114,1,Logical Reasoning,21,PT-114-S-1-Q-21,5.0,160.77,Most Strongly Supported,Rule-Application,,,,,,
114,1,Logical Reasoning,22,PT-114-S-1-Q-22,3.0,147.05,Parallel,Causal Reasoning; Net Effect,,,,,,
114,1,Logical Reasoning,23,PT-114-S-1-Q-23,4.0,152.5,Flaw,Fallacy,,,,,,
114,1,Logical Reasoning,24,PT-114-S-1-Q-24,3.0,151.29,Necessary assumption,Causal Reasoning,,,,,,
114,2,Logical Reasoning,1,PT-114-S-2-Q-1,2.0,135.41,Flaw,Fallacy,,,,,,
114,2,Logical Reasoning,2,PT-114-S-2-Q-2,1.0,133.69,Paradox - Explain,Causal Reasoning,,,,,,
114,2,Logical Reasoning,3,PT-114-S-2-Q-3,2.0,141.43,Most Strongly Supported,Value Judgment,,,,,,
114,2,Logical Reasoning,4,PT-114-S-2-Q-4,2.0,141.48,Principle - Rule,Rule-Application; Value Judgment,,,,,,
114,2,Logical Reasoning,5,PT-114-S-2-Q-5,1.0,132.89,Flaw,Analogy; Link Assumption,,,,,,
114,2,Logical Reasoning,6,PT-114-S-2-Q-6,1.0,133.13,Most Strongly Supported,Sampling,,,,,,
114,2,Logical Reasoning,7,PT-114-S-2-Q-7,2.0,138.77,Strengthen,,,,,,,
114,2,Logical Reasoning,8,PT-114-S-2-Q-8,2.0,136.52,Flaw,,,,,,,
114,2,Logical Reasoning,9,PT-114-S-2-Q-9,2.0,134.54,Strengthen,Causal Reasoning; Sampling,,,,,,
114,2,Logical Reasoning,10,PT-114-S-2-Q-10,4.0,153.53,Inference,Conditional Reasoning; Value Judgment,,,,,,
114,2,Logical Reasoning,11,PT-114-S-2-Q-11,1.0,132.64,Necessary assumption,Conditional Reasoning,,,,,,
114,2,Logical Reasoning,12,PT-114-S-2-Q-12,4.0,153.37,Weaken,Except; Sampling,,,,,,
114,2,Logical Reasoning,13,PT-114-S-2-Q-13,3.0,151.57,Necessary assumption,Conditional Reasoning; Link Assumption; Rule-Application,,,,,,
114,2,Logical Reasoning,14,PT-114-S-2-Q-14,2.0,141.04,Main conclusion or main point,Value Judgment,,,,,,
114,2,Logical Reasoning,15,PT-114-S-2-Q-15,3.0,148.95,Miscellaneous,Link Assumption; Value Judgment,,,,,,
114,2,Logical Reasoning,16,PT-114-S-2-Q-16,3.0,143.82,Argument Part,Analogy,,,,,,
114,2,Logical Reasoning,17,PT-114-S-2-Q-17,4.0,157.3,Necessary assumption,Causal Reasoning; Fallacy,,,,,,
114,2,Logical Reasoning,18,PT-114-S-2-Q-18,5.0,160.96,Parallel,Conditional Reasoning,,,,,,
114,2,Logical Reasoning,19,PT-114-S-2-Q-19,2.0,139.93,Disagree,Analogy; Rule-Application; Value Judgment,,,,,,
114,2,Logical Reasoning,20,PT-114-S-2-Q-20,3.0,147.58,Method of Reasoning,Analogy; Rule-Application; Value Judgment,,,,,,
114,2,Logical Reasoning,21,PT-114-S-2-Q-21,3.0,149.91,Necessary assumption,Value Judgment,,,,,,
114,2,Logical Reasoning,22,PT-114-S-2-Q-22,5.0,160.12,Most Strongly Supported,,,,,,,
114,2,Logical Reasoning,23,PT-114-S-2-Q-23,4.0,157.93,Parallel Flaw,Fallacy,,,,,,
114,2,Logical Reasoning,24,PT-114-S-2-Q-24,4.0,152.55,Weaken,Value Judgment,,,,,,
114,2,Logical Reasoning,25,PT-114-S-2-Q-25,3.0,147.0,Flaw,Sampling,,,,,,
114,2,Logical Reasoning,26,PT-114-S-2-Q-26,4.0,156.86,Principle - Rule,Value Judgment,,,,,,
114,3,Reading Comprehension,,PT-114-S-3-P-1-Q-1,3.0,146.65,,,PT-114-S-3-P-1,1,2.0,Debate; Science,Main Idea,1
114,3,Reading Comprehension,,PT-114-S-3-P-1-Q-2,2.0,140.25,,,PT-114-S-3-P-1,1,2.0,Debate; Science,Inference,2
114,3,Reading Comprehension,,PT-114-S-3-P-1-Q-3,1.0,133.85,,,PT-114-S-3-P-1,1,2.0,Debate; Science,Inference,3
114,3,Reading Comprehension,,PT-114-S-3-P-1-Q-4,4.0,153.08,,,PT-114-S-3-P-1,1,2.0,Debate; Science,Inference,4
114,3,Reading Comprehension,,PT-114-S-3-P-1-Q-5,3.0,144.45,,,PT-114-S-3-P-1,1,2.0,Debate; Science,Author Viewpoint; Inference,5
114,3,Reading Comprehension,,PT-114-S-3-P-1-Q-6,3.0,145.44,,,PT-114-S-3-P-1,1,2.0,Debate; Science,Except; Inference,6
114,3,Reading Comprehension,,PT-114-S-3-P-1-Q-7,3.0,148.87,,,PT-114-S-3-P-1,1,2.0,Debate; Science,Phrase Meaning,7
114,3,Reading Comprehension,,PT-114-S-3-P-1-Q-8,3.0,141.92,,,PT-114-S-3-P-1,1,2.0,Debate; Science,Inference; Purpose of Passage,8
114,3,Reading Comprehension,,PT-114-S-3-P-2-Q-9,3.0,144.21,,,PT-114-S-3-P-2,2,3.0,Debate; Law,Main Idea,9
114,3,Reading Comprehension,,PT-114-S-3-P-2-Q-10,2.0,140.91,,,PT-114-S-3-P-2,2,3.0,Debate; Law,Phrase Meaning,10
114,3,Reading Comprehension,,PT-114-S-3-P-2-Q-11,3.0,148.59,,,PT-114-S-3-P-2,2,3.0,Debate; Law,Weaken-Strengthen,11
114,3,Reading Comprehension,,PT-114-S-3-P-2-Q-12,5.0,161.49,,,PT-114-S-3-P-2,2,3.0,Debate; Law,Author Viewpoint; Inference,12
114,3,Reading Comprehension,,PT-114-S-3-P-2-Q-13,4.0,155.71,,,PT-114-S-3-P-2,2,3.0,Debate; Law,PurpCtx.,13
114,3,Reading Comprehension,,PT-114-S-3-P-2-Q-14,3.0,147.29,,,PT-114-S-3-P-2,2,3.0,Debate; Law,Author Viewpoint; Inference,14
114,3,Reading Comprehension,,PT-114-S-3-P-3-Q-15,5.0,161.31,,,PT-114-S-3-P-3,3,4.0,Humanities; One-Position,Main Idea,15
114,3,Reading Comprehension,,PT-114-S-3-P-3-Q-16,5.0,160.08,,,PT-114-S-3-P-3,3,4.0,Humanities; One-Position,Inference,16
114,3,Reading Comprehension,,PT-114-S-3-P-3-Q-17,4.0,155.46,,,PT-114-S-3-P-3,3,4.0,Humanities; One-Position,Except; Inference,17
114,3,Reading Comprehension,,PT-114-S-3-P-3-Q-18,4.0,156.37,,,PT-114-S-3-P-3,3,4.0,Humanities; One-Position,Analogy,18
114,3,Reading Comprehension,,PT-114-S-3-P-3-Q-19,3.0,146.39,,,PT-114-S-3-P-3,3,4.0,Humanities; One-Position,Purpose of Paragraph,19
114,3,Reading Comprehension,,PT-114-S-3-P-3-Q-20,3.0,143.87,,,PT-114-S-3-P-3,3,4.0,Humanities; One-Position,Inference,20
114,3,Reading Comprehension,,PT-114-S-3-P-4-Q-21,3.0,142.5,,,PT-114-S-3-P-4,4,4.0,Humanities; One-Position; Problem Analysis,Main Idea,21
114,3,Reading Comprehension,,PT-114-S-3-P-4-Q-22,3.0,150.56,,,PT-114-S-3-P-4,4,4.0,Humanities; One-Position; Problem Analysis,Phrase Meaning,22
114,3,Reading Comprehension,,PT-114-S-3-P-4-Q-23,4.0,158.36,,,PT-114-S-3-P-4,4,4.0,Humanities; One-Position; Problem Analysis,Author Viewpoint; Inference,23
114,3,Reading Comprehension,,PT-114-S-3-P-4-Q-24,3.0,151.56,,,PT-114-S-3-P-4,4,4.0,Humanities; One-Position; Problem Analysis,Inference; Purpose of Passage,24
114,3,Reading Comprehension,,PT-114-S-3-P-4-Q-25,4.0,156.27,,,PT-114-S-3-P-4,4,4.0,Humanities; One-Position; Problem Analysis,Except; Inference,25
114,3,Reading Comprehension,,PT-114-S-3-P-4-Q-26,3.0,145.98,,,PT-114-S-3-P-4,4,4.0,Humanities; One-Position; Problem Analysis,Except; Inference,26
114,3,Reading Comprehension,,PT-114-S-3-P-4-Q-27,5.0,164.54,,,PT-114-S-3-P-4,4,4.0,Humanities; One-Position; Problem Analysis,Author Attitude; Inference,27
114,4,Logical Reasoning,1,PT-114-S-4-Q-1,1.0,132.29,Inference,Analogy; Link Assumption,,,,,,
114,4,Logical Reasoning,2,PT-114-S-4-Q-2,2.0,137.41,Flaw,Analogy,,,,,,
114,4,Logical Reasoning,3,PT-114-S-4-Q-3,2.0,134.71,Main conclusion or main point,Conditional Reasoning,,,,,,
114,4,Logical Reasoning,4,PT-114-S-4-Q-4,1.0,123.22,Principle - Rule,Rule-Application,,,,,,
114,4,Logical Reasoning,5,PT-114-S-4-Q-5,2.0,139.62,Strengthen,Causal Reasoning; Except,,,,,,
